ID,Funcionario_ID,Skill_ID,Nome_Skill,Nivel_Competencia,Gap_Critico,Performance_Trilha_Estrategica,Data_Avaliacao
111164,2636,555,Design,9.39,False,7.38,2024-10-07
111165,2636,709,Design,6.56,False,5.16,2022-09-13
111166,2636,298,Design,4.72,False,4.87,2023-05-13
111167,2636,356,Design,5.32,False,6.64,2024-11-30
111168,2636,758,Design,8.47,False,8.25,2024-01-15
111169,2636,168,Design,4.6,False,4.42,2024-09-18
111170,2636,322,Design,9.83,False,4.76,2023-07-15
111171,2636,869,Design,9.12,True,8.51,2022-10-19
111172,2636,84,Docker,3.26,True,8.83,2022-06-09
111173,2637,85,Docker,6.74,False,7.32,2023-09-08
111174,2637,851,Docker,4.24,False,6.44,2024-06-13
111175,2637,302,Docker,9.9,False,5.87,2024-03-28
111176,2637,247,Docker,6.51,False,7.01,2024-02-09
111177,2637,147,Docker,6.24,False,4.46,2022-07-04
111178,2637,970,Docker,5.25,False,5.04,2024-04-09
111179,2637,648,Docker,9.93,False,5.9,2022-06-05
111180,2637,221,Excel Avançado,4.89,False,8.25,2024-02-09
111181,2637,960,Excel Avançado,9.76,False,5.37,2024-12-15
111182,2637,628,Excel Avançado,3.81,False,9.64,2023-05-19
111183,2637,48,Excel Avançado,5.25,True,7.84,2023-07-02
111184,2637,69,Excel Avançado,4.2,False,5.51,2023-04-06
111185,2637,293,Excel Avançado,5.72,False,4.03,2022-08-25
111186,2637,126,Excel Avançado,4.22,False,8.96,2024-03-21
111187,2637,124,Excel Avançado,5.05,False,7.87,2023-12-12
111188,2637,48,Excel Avançado,6.29,False,9.38,2024-07-27
111189,2637,625,Excel Avançado,9.29,False,6.37,2022-11-26
111190,2637,736,Excel Avançado,8.88,False,9.83,2024-04-13
111191,2637,741,Excel Avançado,3.75,True,4.55,2023-12-07
111192,2637,71,Azure,8.97,False,7.65,2024-07-25
111193,2637,683,Azure,4.15,False,9.36,2024-05-28
111194,2637,169,Azure,8.21,True,6.63,2022-06-27
111195,2637,706,Azure,7.88,False,7.56,2022-10-18
111196,2637,581,Azure,3.64,False,9.69,2024-03-26
111197,2637,28,Azure,4.25,True,7.92,2024-05-15
111198,2637,771,Vue.js,4.44,False,4.31,2024-07-18
111199,2637,648,Vue.js,9.87,False,4.29,2024-06-20
111200,2637,85,Vue.js,4.31,False,6.56,2024-04-13
111201,2637,67,Vue.js,6.33,False,8.6,2023-07-22
111202,2637,104,Vue.js,5.75,True,7.36,2023-02-27
111203,2637,463,Vue.js,8.42,False,8.66,2023-10-30
111204,2637,999,Vue.js,6.68,False,7.26,2024-07-23
111205,2637,371,Vue.js,5.58,False,7.19,2023-12-17
111206,2637,814,Vue.js,9.84,False,8.53,2022-12-13
111207,2637,868,Vue.js,3.75,True,8.29,2023-01-26
111208,2637,904,Vue.js,8.35,False,9.66,2022-06-29
111209,2637,334,Design,9.83,False,4.06,2023-08-09
111210,2637,819,Design,8.78,False,6.47,2023-09-25
111211,2637,692,Design,4.33,False,7.59,2024-02-06
111212,2637,21,Design,8.68,False,5.5,2023-07-29
111213,2637,474,Design,9.27,True,5.86,2024-11-26
111214,2637,760,Design,9.68,False,8.0,2024-03-08
111215,2637,28,Design,7.97,True,8.2,2023-03-28
111216,2637,642,Design,9.6,False,4.6,2023-04-20
111217,2637,269,Design,6.29,False,9.79,2022-12-06
111218,2637,584,Design,3.54,False,5.67,2024-06-27
111219,2637,665,Design,8.57,False,6.68,2023-08-01
111220,2637,707,Data Analytics,9.52,False,9.28,2024-12-31
111221,2637,246,Data Analytics,3.95,False,6.68,2022-09-10
111222,2637,677,Data Analytics,5.2,True,4.3,2023-10-19
111223,2637,922,Data Analytics,6.46,False,8.95,2024-08-07
111224,2637,64,Data Analytics,3.89,False,5.53,2023-08-24
111225,2637,416,Data Analytics,7.66,False,9.76,2023-07-17
111226,2637,606,Git,8.33,False,4.43,2023-07-24
111227,2637,253,Git,3.03,True,5.36,2024-11-07
111228,2637,514,Git,3.99,False,5.97,2024-08-21
111229,2637,309,Git,4.33,False,4.86,2022-07-17
111230,2637,863,Git,7.54,True,4.86,2024-03-03
111231,2637,403,Git,9.34,False,4.74,2024-02-26
111232,2638,661,Data Analytics,5.37,False,4.37,2024-01-28
111233,2638,693,Data Analytics,8.26,True,5.15,2024-05-03
111234,2638,874,Data Analytics,4.97,False,4.01,2024-09-24
111235,2638,103,Data Analytics,6.8,False,6.76,2024-11-16
111236,2638,453,Git,6.4,False,9.3,2024-11-06
111237,2638,659,Git,7.54,False,8.78,2023-07-31
111238,2638,461,Git,6.41,False,8.48,2024-03-06
111239,2638,571,Git,4.82,True,6.15,2023-08-07
111240,2638,288,Liderança,8.27,False,9.17,2023-10-09
111241,2638,771,Liderança,9.27,False,5.83,2023-12-07
111242,2638,294,Liderança,5.18,False,8.6,2024-12-12
111243,2638,340,Liderança,8.94,False,7.97,2023-08-01
111244,2638,807,Liderança,4.25,False,7.82,2023-08-08
111245,2638,867,Liderança,4.25,False,9.6,2023-12-28
111246,2638,601,Liderança,5.97,False,4.5,2023-11-08
111247,2638,816,Liderança,5.31,False,6.88,2024-07-28
111248,2638,389,Liderança,9.11,False,6.98,2024-07-19
111249,2638,325,Comunicação,8.7,False,6.02,2024-05-14
111250,2638,954,Comunicação,5.39,False,5.52,2024-06-03
111251,2638,761,Comunicação,8.4,False,4.84,2024-05-28
111252,2638,948,Comunicação,3.44,False,4.1,2024-09-09
111253,2638,782,Comunicação,3.87,False,8.32,2024-06-19
111254,2638,447,Comunicação,9.29,False,9.21,2024-06-08
111255,2638,961,Comunicação,7.08,False,4.19,2023-07-24
111256,2638,759,Comunicação,5.47,False,5.71,2024-04-30
111257,2638,733,Comunicação,5.46,True,8.52,2023-12-28
111258,2638,404,Gestão de Projetos,5.44,False,8.29,2023-09-15
111259,2638,859,Gestão de Projetos,5.42,False,8.25,2024-11-28
111260,2638,444,Gestão de Projetos,7.31,True,5.45,2024-03-29
111261,2638,646,Gestão de Projetos,6.7,False,6.3,2023-11-09
111262,2638,344,Gestão de Projetos,5.34,True,6.86,2023-11-29
111263,2638,948,Gestão de Projetos,6.64,True,4.46,2024-02-13
111264,2638,174,Gestão de Projetos,7.05,False,9.83,2024-03-22
111265,2638,975,Product Management,4.94,True,5.11,2024-08-31
111266,2638,820,Product Management,6.26,False,5.33,2024-11-07
111267,2638,204,Product Management,3.13,True,7.47,2024-08-22
111268,2638,490,Product Management,6.35,True,7.38,2024-02-24
111269,2638,739,Vue.js,7.29,False,8.77,2024-03-15
111270,2638,312,Vue.js,8.85,False,9.42,2024-01-21
111271,2638,622,Vue.js,9.94,False,8.97,2024-10-19
111272,2638,896,Vue.js,9.03,False,8.75,2024-07-29
111273,2638,894,Vue.js,3.56,True,5.82,2024-10-04
111274,2639,370,Kubernetes,5.21,False,9.43,2023-12-18
111275,2639,509,Kubernetes,9.07,False,5.95,2024-12-17
111276,2639,524,Kubernetes,6.62,True,7.18,2024-07-12
111277,2639,674,Vue.js,4.55,True,9.77,2024-03-19
111278,2639,184,Vue.js,3.2,False,7.52,2024-01-11
111279,2639,441,Vue.js,3.52,False,4.71,2024-12-01
111280,2639,1000,Vue.js,8.19,False,9.33,2024-10-24
111281,2639,657,Gestão de Projetos,5.62,False,4.34,2024-09-28
111282,2639,446,Gestão de Projetos,6.11,True,9.72,2024-07-14
111283,2639,724,Gestão de Projetos,6.64,False,8.22,2024-01-24
111284,2639,130,Gestão de Projetos,7.92,False,9.13,2023-12-21
111285,2639,392,Gestão de Projetos,3.84,False,7.87,2024-08-12
111286,2639,948,JavaScript,9.53,False,8.57,2023-11-14
111287,2639,200,JavaScript,7.22,False,9.75,2024-06-08
111288,2639,477,JavaScript,9.47,True,5.26,2024-10-24
111289,2639,904,JavaScript,6.45,False,6.4,2024-01-31
111290,2639,747,Scrum,4.6,False,5.89,2024-03-13
111291,2639,483,Scrum,5.6,False,4.47,2024-01-06
111292,2639,346,Scrum,9.76,False,9.34,2024-01-15
111293,2639,335,Scrum,4.11,False,9.59,2024-10-13
111294,2639,786,Scrum,4.07,False,7.68,2024-10-06
111295,2639,47,Scrum,5.37,False,9.57,2023-11-22
111296,2639,332,Scrum,6.9,False,6.2,2023-11-25
111297,2639,338,Scrum,6.1,False,9.09,2024-09-02
111298,2639,444,Scrum,4.72,False,4.69,2024-04-18
111299,2639,450,Scrum,4.0,False,7.76,2024-02-18
111300,2639,800,SQL,8.88,False,8.53,2024-09-25
111301,2639,827,SQL,6.23,False,5.01,2024-05-19
111302,2639,801,SQL,3.04,False,9.98,2024-05-13
111303,2639,968,SQL,6.14,False,5.6,2024-01-09
111304,2639,605,SQL,5.55,True,4.03,2024-01-23
111305,2639,723,SQL,6.47,False,9.35,2024-06-05
111306,2639,268,SQL,3.41,False,7.75,2023-12-23
111307,2639,155,Tableau,9.45,False,8.21,2024-02-14
111308,2639,8,Tableau,8.83,False,8.57,2023-11-17
111309,2639,298,Tableau,5.0,False,7.69,2024-03-10
111310,2639,727,Tableau,8.86,False,6.53,2023-10-08
111311,2639,558,Tableau,5.57,False,6.61,2024-02-15
111312,2639,431,Tableau,5.23,False,8.25,2024-10-31
111313,2639,442,Tableau,7.33,False,8.53,2024-03-14
111314,2639,866,Tableau,8.26,False,4.66,2024-06-18
111315,2639,47,Tableau,4.59,True,4.75,2024-04-25
111316,2639,573,Agile,9.49,False,9.22,2024-07-20
111317,2639,828,Agile,6.04,False,6.28,2023-11-29
111318,2639,332,Agile,3.55,False,8.62,2024-03-24
111319,2639,546,Agile,8.86,False,8.02,2024-04-04
111320,2639,281,Agile,6.48,False,5.58,2024-05-25
111321,2639,983,Agile,9.28,False,5.34,2024-12-26
111322,2639,421,Agile,4.79,False,6.38,2024-01-06
111323,2639,91,Agile,7.21,False,4.44,2024-03-06
111324,2639,124,Agile,8.13,False,6.92,2024-09-08
111325,2639,766,Agile,5.78,False,8.45,2024-10-23
111326,2639,510,Agile,8.23,True,4.3,2024-08-07
111327,2640,278,Node.js,8.55,False,4.68,2024-06-30
111328,2640,410,SQL,3.79,False,6.67,2024-12-14
111329,2640,287,SQL,7.43,False,8.59,2024-05-15
111330,2640,761,SQL,9.94,False,9.92,2024-05-22
111331,2640,895,SQL,9.71,False,8.72,2023-07-30
111332,2640,708,Kubernetes,8.8,False,6.51,2024-03-27
111333,2640,459,Kubernetes,6.27,True,4.9,2023-08-31
111334,2640,242,Kubernetes,7.55,False,6.28,2023-08-24
111335,2640,647,Kubernetes,9.23,False,9.86,2024-09-28
111336,2640,784,Kubernetes,6.84,True,6.47,2024-08-03
111337,2640,915,Vendas,4.47,False,8.08,2024-05-12
111338,2640,398,Vendas,3.77,False,7.17,2023-12-10
111339,2640,404,Vendas,8.51,False,5.91,2023-12-14
111340,2641,228,Scrum,3.93,False,9.93,2024-11-05
111341,2641,62,Scrum,8.07,False,9.45,2024-10-23
111342,2641,27,Scrum,5.11,False,6.1,2024-07-20
111343,2641,33,Scrum,8.14,True,4.12,2024-06-01
111344,2641,303,SEO,8.82,False,8.57,2024-10-27
111345,2641,952,SEO,4.97,False,8.32,2024-12-15
111346,2641,690,SEO,9.34,True,6.98,2024-06-19
111347,2641,355,SEO,3.07,False,7.36,2024-07-15
111348,2641,803,SEO,4.44,True,4.46,2024-08-31
111349,2641,423,SEO,5.87,False,4.69,2024-06-19
111350,2641,876,Machine Learning,5.59,False,7.47,2024-08-11
111351,2641,121,Machine Learning,9.85,False,8.76,2024-10-08
111352,2641,182,Machine Learning,5.82,False,4.09,2024-06-28
111353,2641,327,Machine Learning,9.11,False,5.8,2024-09-25
111354,2641,38,Comunicação,4.8,True,9.96,2024-12-29
111355,2641,126,Comunicação,6.62,False,8.47,2024-08-26
111356,2641,258,Comunicação,7.96,False,5.19,2024-08-23
111357,2641,282,Comunicação,5.21,False,5.79,2024-07-18
111358,2641,63,Comunicação,8.05,True,7.46,2024-08-20
111359,2641,591,Comunicação,5.34,False,7.75,2024-05-30
111360,2641,602,Comunicação,4.77,False,4.15,2024-12-28
111361,2641,845,Comunicação,4.3,False,5.68,2024-12-09
111362,2642,109,Git,4.95,False,9.43,2024-06-24
111363,2642,215,Git,3.5,False,9.3,2024-08-18
111364,2642,686,Git,4.85,False,4.69,2024-07-03
111365,2642,677,Git,7.54,False,9.5,2024-10-09
111366,2642,751,Git,4.27,False,6.37,2024-11-23
111367,2642,550,Git,8.34,False,7.52,2024-09-21
111368,2642,863,Git,3.26,True,8.92,2024-11-05
111369,2642,720,Git,3.99,False,7.7,2024-10-01
111370,2642,849,Git,6.31,False,5.13,2024-07-25
111371,2642,818,Vendas,9.38,False,4.34,2024-11-14
111372,2642,857,Vendas,5.95,False,4.53,2024-11-30
111373,2642,457,Vendas,5.23,False,4.27,2024-10-10
111374,2642,815,Vendas,5.75,True,4.07,2024-07-19
111375,2642,296,Vendas,4.13,False,4.93,2024-07-21
111376,2642,546,Vendas,4.31,False,9.71,2024-08-30
111377,2642,184,Vendas,8.66,False,5.95,2024-06-17
111378,2642,275,Vendas,9.35,False,7.65,2024-09-22
111379,2642,775,Vendas,8.42,True,7.31,2024-06-20
111380,2642,980,Vendas,5.44,False,4.81,2024-09-30
111381,2642,631,Vendas,4.27,True,4.13,2024-06-16
111382,2642,996,Vendas,5.96,False,9.3,2024-11-25
111383,2642,928,Data Analytics,7.18,False,6.23,2024-09-18
111384,2642,949,Data Analytics,4.51,False,9.39,2024-12-16
111385,2642,21,Data Analytics,8.28,False,7.64,2024-06-02
111386,2642,763,Data Analytics,4.64,False,7.91,2024-08-24
111387,2642,336,Data Analytics,4.82,False,8.1,2024-09-24
111388,2642,585,Data Analytics,3.91,False,8.7,2024-05-31
111389,2642,417,Data Analytics,8.26,False,6.5,2024-06-21
111390,2642,4,Design,8.75,False,8.92,2024-07-25
111391,2642,92,Design,5.7,False,5.1,2024-12-24
111392,2642,546,Design,4.02,False,5.25,2024-12-10
111393,2642,953,JavaScript,6.27,False,4.09,2024-11-05
111394,2642,799,JavaScript,7.43,False,5.2,2024-10-30
111395,2642,637,JavaScript,9.76,True,7.01,2024-09-28
111396,2642,922,JavaScript,7.72,False,6.12,2024-10-22
111397,2642,374,JavaScript,4.95,False,6.99,2024-10-01
111398,2642,614,JavaScript,9.78,False,8.99,2024-09-15
111399,2642,11,JavaScript,9.56,False,9.48,2024-09-10
111400,2642,900,C#,8.77,False,8.16,2024-09-27
111401,2642,951,C#,9.64,False,5.63,2024-12-26
111402,2642,929,C#,4.12,False,6.18,2024-07-01
111403,2642,386,C#,5.1,False,7.01,2024-08-03
111404,2642,415,C#,6.83,False,4.88,2024-08-27
111405,2642,127,C#,6.64,False,4.81,2024-12-12
111406,2642,663,Vue.js,8.2,False,7.5,2024-12-25
111407,2642,926,Excel Avançado,6.64,False,7.98,2024-11-18
111408,2642,478,Excel Avançado,9.07,False,8.98,2024-09-01
111409,2642,933,Excel Avançado,4.09,False,5.16,2024-07-11
111410,2642,932,Excel Avançado,5.07,True,8.54,2024-06-08
111411,2642,706,Excel Avançado,7.96,False,5.16,2024-11-05
111412,2642,629,Excel Avançado,8.64,False,8.37,2024-07-17
111413,2642,698,DevOps,4.4,False,4.47,2024-11-23
111414,2642,919,DevOps,6.68,True,6.25,2024-12-15
111415,2642,721,DevOps,9.2,False,8.57,2024-12-31
111416,2642,1,Product Management,9.05,False,6.34,2024-07-17
111417,2642,461,Product Management,9.75,False,9.29,2024-07-02
111418,2642,532,Product Management,7.6,False,7.13,2024-10-02
111419,2642,274,Product Management,7.17,False,5.03,2024-10-16
111420,2642,134,Product Management,3.62,False,4.24,2024-10-03
111421,2642,548,Product Management,4.29,False,9.75,2024-10-25
111422,2642,806,Product Management,8.09,False,7.18,2024-06-19
111423,2642,808,Product Management,9.5,False,4.78,2024-09-21
111424,2642,888,Product Management,6.35,False,6.32,2024-06-15
111425,2642,195,Product Management,3.03,False,6.85,2024-11-02
111426,2643,678,Scrum,9.74,False,5.53,2023-12-29
111427,2643,537,Scrum,3.61,True,9.68,2024-08-24
111428,2643,591,Scrum,8.85,False,7.72,2024-11-30
111429,2643,843,Scrum,6.37,False,5.09,2024-02-11
111430,2643,813,Scrum,4.87,False,5.01,2024-12-17
111431,2643,83,Scrum,5.86,False,9.61,2024-06-04
111432,2643,894,Vendas,5.71,False,4.1,2024-10-30
111433,2643,923,Vendas,4.74,False,5.54,2023-08-24
111434,2643,153,Vendas,9.27,False,9.86,2023-10-21
111435,2643,615,Vendas,8.57,False,4.27,2024-10-10
111436,2643,348,Comunicação,6.83,False,6.04,2024-10-10
111437,2643,752,Comunicação,7.86,False,5.07,2024-11-10
111438,2643,819,Comunicação,8.74,False,8.02,2023-10-29
111439,2643,949,Comunicação,5.95,False,4.67,2024-09-27
111440,2643,187,Gestão de Projetos,5.92,False,7.6,2024-02-07
111441,2643,268,Gestão de Projetos,5.78,False,7.51,2024-04-03
111442,2643,699,Gestão de Projetos,8.32,False,4.25,2023-11-05
111443,2643,494,Machine Learning,5.25,False,7.83,2024-11-05
111444,2643,873,Machine Learning,8.29,False,5.86,2024-07-05
111445,2643,513,Machine Learning,6.41,True,6.06,2024-02-05
111446,2643,140,Machine Learning,5.8,False,6.63,2024-08-27
111447,2643,113,Machine Learning,7.48,False,6.86,2023-09-30
111448,2643,234,Machine Learning,3.91,True,9.98,2024-08-10
111449,2643,285,Machine Learning,7.76,False,8.23,2023-09-08
111450,2643,707,Machine Learning,9.98,False,7.39,2024-02-03
111451,2643,51,Machine Learning,4.2,False,4.41,2024-04-17
111452,2643,997,Machine Learning,7.79,False,4.46,2024-12-25
111453,2643,512,Machine Learning,5.02,True,5.92,2024-05-12
111454,2643,107,Machine Learning,4.92,False,8.37,2024-04-12
111455,2643,433,Product Management,6.9,False,4.11,2024-03-30
111456,2643,673,Git,9.69,False,4.32,2024-11-30
111457,2643,742,Git,4.25,True,9.66,2024-05-26
111458,2643,478,Git,9.53,False,9.51,2023-12-26
111459,2643,331,Git,8.19,False,9.2,2023-10-13
111460,2643,633,Git,3.07,False,8.21,2024-12-05
111461,2643,549,Git,5.05,True,6.17,2024-09-26
111462,2643,588,Git,6.68,False,8.56,2024-09-08
111463,2643,449,Git,4.05,False,5.7,2024-08-22
111464,2643,675,Git,5.9,True,7.31,2024-01-16
111465,2643,342,Git,7.29,False,9.79,2024-01-09
111466,2643,391,Git,7.11,False,5.55,2024-08-02
111467,2643,213,Power BI,7.5,True,8.41,2024-01-08
111468,2643,86,Power BI,5.61,False,9.59,2024-02-05
111469,2643,684,Power BI,3.13,False,7.52,2024-06-27
111470,2643,201,Power BI,3.42,False,4.78,2024-12-03
111471,2643,849,Power BI,3.17,False,6.9,2024-12-22
111472,2643,295,Python,8.25,False,7.18,2024-10-17
111473,2643,523,Python,8.89,True,5.66,2024-04-14
111474,2643,721,Python,9.26,False,6.02,2024-10-27
111475,2643,890,Python,6.36,False,5.55,2024-04-05
111476,2643,590,Python,4.33,False,7.15,2024-03-09
111477,2643,890,Python,4.84,True,6.01,2023-12-05
111478,2643,78,Python,6.45,False,7.85,2024-05-07
111479,2643,895,Python,8.14,False,9.5,2024-10-06
111480,2643,328,Marketing Digital,7.84,False,6.31,2024-06-22
111481,2643,712,Marketing Digital,3.73,False,7.36,2024-02-19
111482,2644,728,Docker,3.74,False,9.35,2024-11-14
111483,2644,556,Docker,5.07,False,5.1,2024-03-31
111484,2644,637,Product Management,4.49,False,6.86,2024-06-25
111485,2644,68,Product Management,5.06,False,7.92,2024-01-14
111486,2644,356,Product Management,8.12,True,6.11,2024-12-18
111487,2644,473,Product Management,9.7,False,4.84,2024-06-04
111488,2644,487,Product Management,3.69,False,8.67,2024-07-10
111489,2644,699,Product Management,6.31,True,4.57,2024-08-23
111490,2644,281,Product Management,8.76,False,5.1,2024-01-08
111491,2644,674,Product Management,5.32,False,9.01,2024-07-22
111492,2644,384,Product Management,5.85,False,4.86,2024-05-03
111493,2644,601,Product Management,7.92,False,4.47,2024-07-22
111494,2644,362,Scrum,4.26,True,8.92,2024-06-13
111495,2644,581,Scrum,6.1,False,5.85,2024-08-09
111496,2644,349,Liderança,9.55,False,9.97,2024-10-15
111497,2644,362,Power BI,5.32,False,9.42,2024-12-17
111498,2644,886,Power BI,4.93,False,4.92,2024-02-20
111499,2644,281,Power BI,8.91,False,9.51,2024-01-23
111500,2644,696,Power BI,4.96,False,8.37,2024-05-14
111501,2644,623,Power BI,6.13,False,9.59,2024-08-28
111502,2644,153,Power BI,7.43,False,4.42,2024-08-01
111503,2644,880,Power BI,5.09,False,4.8,2023-12-08
111504,2644,742,Power BI,3.2,False,7.37,2024-02-21
111505,2644,612,Power BI,8.9,False,5.54,2024-04-22
111506,2644,262,Power BI,6.71,False,9.05,2024-11-25
111507,2644,665,Marketing Digital,8.95,False,9.72,2023-12-07
111508,2644,153,Marketing Digital,7.33,False,9.41,2024-12-22
111509,2644,791,Marketing Digital,8.28,False,6.32,2024-01-07
111510,2644,670,Marketing Digital,7.45,True,8.51,2024-02-28
111511,2645,509,Excel Avançado,3.36,False,8.67,2023-11-11
111512,2645,49,Excel Avançado,9.06,False,4.77,2024-03-10
111513,2645,88,Excel Avançado,5.36,False,5.55,2023-11-27
111514,2645,153,Excel Avançado,4.32,False,9.66,2024-04-20
111515,2645,278,Excel Avançado,8.42,False,7.82,2024-11-25
111516,2645,694,Excel Avançado,8.92,False,4.14,2023-10-28
111517,2645,944,Excel Avançado,7.63,False,8.99,2024-12-04
111518,2645,580,Excel Avançado,8.43,True,9.75,2023-11-11
111519,2645,116,Excel Avançado,5.18,False,9.03,2023-12-28
111520,2645,954,Excel Avançado,5.09,False,9.51,2024-04-17
111521,2645,560,Excel Avançado,6.75,True,6.91,2023-11-05
111522,2645,707,Excel Avançado,5.44,False,8.59,2024-09-15
111523,2645,859,Tableau,6.3,True,8.64,2024-07-15
111524,2645,207,Tableau,8.92,False,9.3,2024-12-21
111525,2645,915,Tableau,3.54,True,4.14,2024-04-23
111526,2645,327,Tableau,7.99,False,4.09,2024-06-30
111527,2645,226,Tableau,5.7,False,9.69,2024-10-02
111528,2645,715,Tableau,7.44,False,7.69,2024-03-17
111529,2645,680,Tableau,3.2,False,7.33,2024-12-03
111530,2645,952,Tableau,6.61,False,9.28,2024-07-10
111531,2645,233,Tableau,8.36,False,7.96,2024-12-18
111532,2645,358,Tableau,9.11,False,4.09,2024-03-24
111533,2645,91,Tableau,5.64,False,8.77,2024-12-08
111534,2645,217,Tableau,8.18,False,7.18,2024-07-12
111535,2645,830,C#,9.37,False,9.39,2024-03-12
111536,2645,159,C#,7.14,False,7.27,2023-10-28
111537,2645,230,C#,3.42,False,4.65,2024-05-20
111538,2645,346,C#,3.4,True,8.74,2024-05-19
111539,2645,799,C#,5.29,False,4.58,2024-09-09
111540,2645,702,C#,5.5,False,7.25,2024-03-20
111541,2645,936,SEO,7.82,True,7.44,2024-09-11
111542,2645,160,SEO,8.03,False,5.31,2024-01-05
111543,2645,489,SEO,8.73,True,9.28,2024-07-02
111544,2645,139,SEO,7.84,False,8.57,2024-02-23
111545,2645,558,React,3.79,False,9.29,2023-11-20
111546,2645,62,React,8.88,False,5.42,2024-03-27
111547,2645,839,React,5.64,True,4.07,2023-12-28
111548,2645,355,React,5.66,False,8.56,2024-09-03
111549,2645,146,Azure,4.16,False,9.72,2024-07-09
111550,2645,278,Azure,8.24,False,8.66,2024-12-01
111551,2645,549,Azure,4.92,False,8.66,2024-04-15
111552,2645,912,Azure,5.09,False,7.92,2024-07-29
111553,2646,759,Marketing Digital,4.64,False,7.53,2024-11-22
111554,2646,473,Marketing Digital,5.48,False,9.31,2024-06-16
111555,2646,153,Marketing Digital,4.26,True,4.35,2024-12-01
111556,2646,853,Marketing Digital,7.23,False,7.46,2024-09-23
111557,2646,583,Marketing Digital,3.43,False,4.5,2024-10-15
111558,2646,336,Marketing Digital,8.99,False,8.73,2024-09-23
111559,2646,742,Marketing Digital,6.36,False,5.21,2024-05-29
111560,2646,559,Marketing Digital,8.7,False,6.92,2024-07-23
111561,2646,299,Marketing Digital,6.59,False,4.02,2024-12-11
111562,2646,556,Marketing Digital,9.53,False,8.66,2024-12-29
111563,2646,862,Marketing Digital,7.49,False,7.06,2024-12-17
111564,2646,772,Marketing Digital,5.52,False,4.37,2024-08-27
111565,2646,489,Liderança,5.67,True,6.71,2024-08-15
111566,2646,916,Liderança,3.05,False,9.57,2024-09-30
111567,2646,308,Liderança,3.89,False,9.91,2024-11-03
111568,2646,784,Liderança,4.44,False,8.06,2024-08-03
111569,2646,725,Liderança,6.04,True,9.0,2024-05-24
111570,2646,831,Liderança,9.32,False,9.76,2024-07-28
111571,2646,35,Liderança,5.88,False,5.03,2024-06-14
111572,2646,972,Liderança,5.64,False,6.17,2024-06-02
111573,2646,164,Liderança,8.01,False,6.13,2024-08-12
111574,2646,320,Liderança,5.96,False,5.08,2024-12-17
111575,2646,93,Liderança,9.22,False,7.54,2024-09-13
111576,2646,430,Liderança,8.12,False,8.28,2024-06-14
111577,2646,189,Java,6.39,False,9.76,2024-12-24
111578,2646,392,DevOps,9.78,False,4.24,2024-06-07
111579,2646,219,DevOps,5.53,True,5.97,2024-07-28
111580,2646,284,DevOps,8.74,False,7.48,2024-09-08
111581,2646,236,Power BI,3.52,False,7.04,2024-07-27
111582,2646,299,Power BI,9.47,False,5.33,2024-05-23
111583,2646,640,Power BI,9.5,False,8.74,2024-11-03
111584,2646,37,Power BI,5.49,False,6.7,2024-09-05
111585,2646,679,Power BI,9.64,False,6.22,2024-08-26
111586,2646,656,Agile,4.0,False,7.37,2024-10-02
111587,2646,853,Agile,3.55,False,7.37,2024-07-17
111588,2646,45,Agile,3.81,False,5.56,2024-10-21
111589,2646,123,Agile,9.67,False,5.16,2024-10-04
111590,2646,424,Agile,6.96,False,6.57,2024-09-13
111591,2646,951,Agile,8.86,False,4.38,2024-09-20
111592,2646,352,Agile,7.34,True,8.52,2024-07-21
111593,2646,261,Agile,8.46,False,5.87,2024-10-01
111594,2646,536,Agile,8.6,False,6.41,2024-10-21
111595,2646,922,Agile,4.91,False,5.35,2024-12-26
111596,2646,790,Agile,4.2,False,5.96,2024-10-09
111597,2646,233,Agile,8.56,False,4.9,2024-07-27
111598,2646,76,Angular,4.12,True,5.48,2024-06-20
111599,2646,955,Angular,9.17,False,6.51,2024-08-25
111600,2646,450,Angular,7.0,True,6.24,2024-11-23
111601,2646,231,Angular,4.4,True,4.32,2024-11-10
111602,2646,234,Angular,5.65,False,7.57,2024-10-16
111603,2646,181,Angular,5.27,False,7.05,2024-08-05
111604,2646,409,Angular,9.17,False,4.46,2024-08-11
111605,2646,833,Angular,4.04,False,4.48,2024-08-03
111606,2647,504,Git,7.15,False,5.72,2024-08-26
111607,2647,234,Git,9.23,False,7.76,2024-04-28
111608,2647,588,Git,3.41,False,7.35,2024-06-22
111609,2647,510,Git,9.89,False,6.11,2024-06-05
111610,2647,404,Git,8.5,False,7.47,2024-09-09
111611,2647,737,C#,7.67,False,9.5,2024-11-21
111612,2647,708,C#,5.68,False,8.7,2024-04-15
111613,2647,487,C#,9.13,False,7.34,2024-07-22
111614,2647,463,C#,9.47,False,4.15,2024-05-20
111615,2647,655,C#,5.96,False,7.25,2024-07-11
111616,2647,192,C#,5.22,True,5.42,2024-07-12
111617,2647,269,C#,3.98,False,4.49,2024-08-23
111618,2647,156,C#,6.6,False,9.25,2024-10-26
111619,2647,77,C#,8.58,False,8.0,2024-04-07
111620,2647,724,C#,7.73,False,8.73,2024-12-24
111621,2647,338,C#,5.86,False,8.61,2024-11-05
111622,2647,707,Power BI,7.02,False,9.7,2024-05-18
111623,2647,512,Power BI,5.73,True,8.35,2024-10-08
111624,2647,941,Power BI,3.67,False,8.21,2024-01-24
